ensembl_gene_id,removed,entrezgene_id,hgnc_symbol,gene_biotype,chromosome_name,start_position,end_position
ENSG00000223131,not protein coding,NA,RNA5SP304,rRNA_pseudogene,10,22997255,22997358
ENSG00000229932,not protein coding,NA,YWHAZP3,processed_pseudogene,10,23136924,23137661
ENSG00000252049,not protein coding,NA,,snoRNA,10,23166985,23167101
ENSG00000168267,rare,256297,PTF1A,protein_coding,10,23192312,23194245
ENSG00000179133,rare,256815,C10orf67,protein_coding,10,23202696,23344845
ENSG00000227537,not protein coding,NA,,processed_pseudogene,10,23258211,23258545
ENSG00000224215,not protein coding,105376453,C10orf67-AS1,lncRNA,10,23343957,23345181
ENSG00000264574,not protein coding,NA,,miRNA,10,23393405,23393467
ENSG00000287124,not protein coding,NA,,lncRNA,10,23438958,23530439
ENSG00000286442,not protein coding,NA,,lncRNA,10,23575012,23586224
ENSG00000120549,rare,56243,KIAA1217,protein_coding,10,23694746,24547848
ENSG00000223928,not protein coding,NA,NUP35P1,processed_pseudogene,10,24157835,24158781
ENSG00000277563,not protein coding,NA,,misc_RNA,10,24255246,24255333
ENSG00000207930,not protein coding,693188,MIR603,miRNA,10,24275685,24275781
ENSG00000286951,not protein coding,NA,,lncRNA,10,24410183,24416459
ENSG00000279029,not protein coding,NA,,TEC,10,24481180,24483034
ENSG00000199535,not protein coding,NA,RNA5SP305,rRNA_pseudogene,10,24640166,24640284
ENSG00000285750,not protein coding,NA,,lncRNA,10,24816331,24822950
ENSG00000099256,rare,56952,PRTFDC1,protein_coding,10,24848614,24952606
ENSG00000228667,not protein coding,NA,,processed_pseudogene,10,24867645,24868190
ENSG00000240294,not protein coding,NA,RN7SKP241,misc_RNA,10,24908522,24908812
ENSG00000285859,not protein coding,NA,,lncRNA,10,24952350,25161236
ENSG00000273107,not protein coding,NA,,lncRNA,10,24953241,24953513
ENSG00000151023,rare,219670,ENKUR,protein_coding,10,24981979,25062279
ENSG00000231422,not protein coding,NA,LINC01516,lncRNA,10,25113058,25161236
ENSG00000233642,not protein coding,100128811,GPR158-AS1,lncRNA,10,25158072,25176276
ENSG00000151025,rare,57512,GPR158,protein_coding,10,25174802,25602229
ENSG00000274242,not protein coding,NA,,unprocessed_pseudogene,10,25244061,25244854
ENSG00000222543,not protein coding,NA,RN7SKP220,misc_RNA,10,25393557,25393844
ENSG00000227465,not protein coding,NA,GPN3P1,processed_pseudogene,10,25647570,25648104
ENSG00000280809,not protein coding,101929052,LINC00836,lncRNA,10,25651712,25732935
ENSG00000271563,not protein coding,NA,HIRAP1,processed_pseudogene,10,25691537,25692323
ENSG00000223019,not protein coding,NA,RNA5SP306,rRNA_pseudogene,10,25813811,25813917
ENSG00000251711,not protein coding,NA,RNU6-632P,snRNA,10,25819363,25819426
ENSG00000226304,not protein coding,NA,,lncRNA,10,25924448,25933710
ENSG00000095777,rare,53904,MYO3A,protein_coding,10,25934229,26212532
ENSG00000136750,rare,2572,GAD2,protein_coding,10,26216665,26304558
ENSG00000284951,not protein coding,NA,,unitary_pseudogene,10,26379034,26387374
ENSG00000199733,not protein coding,NA,RNA5SP307,rRNA_pseudogene,10,26509589,26509704
ENSG00000236894,not protein coding,NA,LINC03028,transcribed_unprocessed_pseudogene,10,26577791,26622338
ENSG00000233261,not protein coding,NA,FAM238A,transcribed_unprocessed_pseudogene,10,26591310,26594271
ENSG00000234296,not protein coding,NA,,lncRNA,10,26643228,26645016
ENSG00000231976,not protein coding,NA,FAM238B,transcribed_unprocessed_pseudogene,10,26650554,26653383
ENSG00000227932,not protein coding,NA,SELENOOLP,transcribed_unitary_pseudogene,10,26664206,26697295
ENSG00000279212,not protein coding,NA,,TEC,10,26695091,26697625
ENSG00000234788,not protein coding,NA,HSPA8P3,processed_pseudogene,10,26714622,26715832
ENSG00000235843,not protein coding,NA,,lncRNA,10,26717635,26718778
ENSG00000223027,not protein coding,124900293,,snoRNA,10,26789017,26789157
ENSG00000206605,not protein coding,NA,RNU6-946P,snRNA,10,26790540,26790646
ENSG00000283709,not protein coding,NA,FAM238C,transcribed_unprocessed_pseudogene,10,26931276,26934516
ENSG00000199855,not protein coding,NA,RNU6-490P,snRNA,10,27088321,27088427
ENSG00000252639,not protein coding,NA,RNU2-24P,snRNA,10,27193358,27193500
ENSG00000251839,not protein coding,NA,RNU7-12P,snRNA,10,27232255,27232316
ENSG00000262412,not protein coding,NA,,lncRNA,10,27243130,27250804
ENSG00000230445,not protein coding,NA,LRRC37A6P,transcribed_processed_pseudogene,10,27246350,27259455
ENSG00000238021,not protein coding,NA,ODAD2P1,transcribed_unprocessed_pseudogene,10,27262957,27288824
ENSG00000278830,not protein coding,NA,,unprocessed_pseudogene,10,27313723,27316587
ENSG00000200369,not protein coding,NA,RNU6-666P,snRNA,10,27315120,27315226
ENSG00000215409,not protein coding,NA,,unprocessed_pseudogene,10,27331357,27341252
ENSG00000207135,not protein coding,NA,RNU6-452P,snRNA,10,27335501,27335607
ENSG00000260151,not protein coding,NA,LINC02673,lncRNA,10,27343436,27344917
ENSG00000213770,not protein coding,NA,FAM210CP,processed_pseudogene,10,27349717,27350290
ENSG00000237956,not protein coding,NA,TRIAP1P1,processed_pseudogene,10,27378138,27378362
ENSG00000285737,not protein coding,NA,LINC02680,lncRNA,10,27564430,27594588
ENSG00000150051,rare,283078,MKX,protein_coding,10,27672874,27746060
ENSG00000230500,not protein coding,NA,MKX-AS1,lncRNA,10,27744786,27767794
ENSG00000169126,rare,55130,ODAD2,protein_coding,10,27775186,27999079
ENSG00000251810,not protein coding,NA,RN7SKP132,misc_RNA,10,27783846,27784053
ENSG00000226016,not protein coding,NA,RPL36AP55,processed_pseudogene,10,27904209,27905162
ENSG00000233472,not protein coding,NA,,lncRNA,10,27999788,28049615
ENSG00000226395,not protein coding,NA,MRPS21P5,processed_pseudogene,10,28004702,28004932
ENSG00000286413,not protein coding,NA,,lncRNA,10,28263703,28265175
ENSG00000275036,not protein coding,102465880,MIR8086,miRNA,10,28289258,28289350
ENSG00000282996,not protein coding,NA,MPP7-DT,lncRNA,10,28303300,28307658
ENSG00000237746,not protein coding,NA,ZNF101P1,processed_pseudogene,10,28338554,28340942
ENSG00000222666,not protein coding,124902596,,snoRNA,10,28408039,28408251
ENSG00000237128,not protein coding,105376468,LINC02652,lncRNA,10,28433008,28495813
ENSG00000224439,not protein coding,NA,RPSAP10,processed_pseudogene,10,28436201,28437078
ENSG00000222705,not protein coding,NA,RN7SKP39,misc_RNA,10,28442575,28442896
ENSG00000254635,not protein coding,NA,WAC-AS1,lncRNA,10,28522652,28533066
ENSG00000252401,not protein coding,NA,RNU4ATAC6P,snRNA,10,28652630,28652755
ENSG00000231911,not protein coding,NA,TPRKBP1,processed_pseudogene,10,28658987,28659467
ENSG00000207483,not protein coding,NA,RNU6-1067P,snRNA,10,28667919,28668025
ENSG00000232624,not protein coding,283080,LINC01517,lncRNA,10,28743506,28941910
ENSG00000236716,not protein coding,NA,,lncRNA,10,28743745,28744663
ENSG00000201001,not protein coding,NA,RNU6-270P,snRNA,10,28760699,28760803
ENSG00000235824,not protein coding,100507605,LINC00837,lncRNA,10,28789188,28796113
ENSG00000271220,not protein coding,NA,,transcribed_processed_pseudogene,10,28812899,28813139
ENSG00000199402,not protein coding,NA,RNA5SP308,rRNA_pseudogene,10,28874393,28874507
ENSG00000229605,not protein coding,NA,RPL21P93,processed_pseudogene,10,28898996,28899484
ENSG00000120563,rare,84569,LYZL1,protein_coding,10,29289061,29318328
ENSG00000287402,not protein coding,NA,,lncRNA,10,29373027,29409366
ENSG00000224597,not protein coding,NA,SVIL-AS1,transcribed_unprocessed_pseudogene,10,29409618,29415412
ENSG00000274985,not protein coding,NA,PTCHD3P1,unprocessed_pseudogene,10,29421476,29422012
ENSG00000207612,not protein coding,693189,MIR604,miRNA,10,29545004,29545097
ENSG00000212411,not protein coding,NA,,snoRNA,10,29575306,29575381
ENSG00000216035,not protein coding,100126327,MIR938,miRNA,10,29602264,29602346
ENSG00000225976,not protein coding,NA,CKS1BP2,processed_pseudogene,10,29697935,29698174
ENSG00000222092,not protein coding,NA,RNU6-908P,snRNA,10,29711915,29712008
ENSG00000237936,not protein coding,NA,,processed_pseudogene,10,29891032,29891467
ENSG00000200887,not protein coding,NA,RNU6-598P,snRNA,10,30299569,30299673
ENSG00000230125,not protein coding,NA,EEF1A1P39,processed_pseudogene,10,30301823,30302072
ENSG00000259994,not protein coding,NA,,lncRNA,10,30302826,30306066
ENSG00000285824,not protein coding,NA,,lncRNA,10,30309803,30312026
ENSG00000250833,not protein coding,NA,DNM1P17,unprocessed_pseudogene,10,30353706,30357365
ENSG00000241621,not protein coding,NA,GOLGA2P6,unprocessed_pseudogene,10,30364410,30374386
ENSG00000239625,not protein coding,NA,RN7SL241P,misc_RNA,10,30366064,30366299
ENSG00000284277,not protein coding,102466227,MIR7162,miRNA,10,30368597,30368665
ENSG00000214434,not protein coding,NA,NIFKP1,processed_pseudogene,10,30380174,30381062
ENSG00000235679,not protein coding,NA,,processed_pseudogene,10,30383400,30383622
ENSG00000224473,not protein coding,NA,CCND3P1,processed_pseudogene,10,30403197,30403776
ENSG00000213778,not protein coding,NA,HNRNPA1P32,processed_pseudogene,10,30517616,30518861
ENSG00000287420,not protein coding,NA,,lncRNA,10,30529517,30554625
ENSG00000228800,not protein coding,NA,,lncRNA,10,30553854,30554483
ENSG00000239744,not protein coding,NA,RN7SL63P,misc_RNA,10,30555601,30555904
ENSG00000230298,not protein coding,NA,,lncRNA,10,30576699,30580182
ENSG00000285630,not protein coding,105376479,,lncRNA,10,30587706,30591092
ENSG00000151033,rare,119180,LYZL2,protein_coding,10,30611779,30629762
ENSG00000234814,not protein coding,NA,SVIL2P,transcribed_unprocessed_pseudogene,10,30655651,30717266
ENSG00000230720,not protein coding,105376480,LINC02644,lncRNA,10,30723251,30723740
ENSG00000272914,not protein coding,NA,,lncRNA,10,30831828,30833387
ENSG00000237135,not protein coding,NA,DDX10P1,processed_pseudogene,10,30919012,30921235
ENSG00000287564,not protein coding,NA,,lncRNA,10,31033089,31143842
ENSG00000272381,not protein coding,NA,LINC02664,lncRNA,10,31187715,31261910
ENSG00000237036,not protein coding,220930,ZEB1-AS1,lncRNA,10,31206278,31320447
ENSG00000252479,not protein coding,NA,RNA5SP309,rRNA_pseudogene,10,31259599,31259704
ENSG00000230397,not protein coding,NA,SPTLC1P1,transcribed_processed_pseudogene,10,31360955,31361215
ENSG00000285781,not protein coding,NA,,unprocessed_pseudogene,10,31362799,31364049
ENSG00000223834,not protein coding,NA,,lncRNA,10,31602862,31606218
ENSG00000286694,not protein coding,NA,,lncRNA,10,31608500,31620862
ENSG00000231855,not protein coding,NA,,unprocessed_pseudogene,10,31628540,31628599
ENSG00000237797,not protein coding,101929951,MACORIS,lncRNA,10,31693082,31707487
ENSG00000222412,not protein coding,NA,,misc_RNA,10,31756042,31756136
ENSG00000231148,not protein coding,NA,HMGB1P7,processed_pseudogene,10,31913143,31913754
ENSG00000230240,not protein coding,NA,RPL34P19,processed_pseudogene,10,31983885,31984554
ENSG00000239731,not protein coding,NA,RN7SL825P,misc_RNA,10,31992087,31992381
ENSG00000206660,not protein coding,NA,,misc_RNA,10,32056746,32056839
ENSG00000234335,not protein coding,NA,RPS4XP11,processed_pseudogene,10,32102522,32103293
ENSG00000235113,not protein coding,NA,,processed_pseudogene,10,32109861,32111666
ENSG00000234811,not protein coding,NA,,processed_pseudogene,10,32111644,32111789
ENSG00000252482,not protein coding,NA,RNU7-22P,snRNA,10,32173684,32173744
ENSG00000217094,not protein coding,NA,PPIAP31,processed_pseudogene,10,32188323,32188817
ENSG00000233190,not protein coding,NA,RPS24P13,processed_pseudogene,10,32231849,32232245
ENSG00000227253,not protein coding,NA,,lncRNA,10,32266289,32269474
ENSG00000226842,not protein coding,NA,,lncRNA,10,32281686,32282829
ENSG00000233825,not protein coding,NA,,lncRNA,10,32346499,32347179
ENSG00000229327,not protein coding,NA,EPC1-AS1,lncRNA,10,32347397,32374488
ENSG00000200484,not protein coding,NA,RNU6-1244P,snRNA,10,32394558,32394665
ENSG00000286409,not protein coding,NA,,lncRNA,10,32413499,32446076
ENSG00000231245,not protein coding,NA,C1DP1,processed_pseudogene,10,32511336,32511737
ENSG00000228816,not protein coding,NA,AK3P5,processed_pseudogene,10,32944481,32944999
ENSG00000229656,not protein coding,NA,ITGB1-DT,lncRNA,10,32958437,33082409
ENSG00000234163,not protein coding,NA,MTND4LP11,processed_pseudogene,10,33023368,33023647
ENSG00000265319,not protein coding,NA,RN7SL847P,misc_RNA,10,33034655,33034924
ENSG00000229878,not protein coding,NA,,processed_pseudogene,10,33035469,33035664
ENSG00000235962,not protein coding,NA,RPL7AP53,processed_pseudogene,10,33057615,33058407
ENSG00000233387,not protein coding,NA,IATPR,lncRNA,10,33073486,33116789
ENSG00000238258,not protein coding,NA,,lncRNA,10,33211277,33213804
ENSG00000244356,not protein coding,NA,RN7SL398P,misc_RNA,10,33288304,33288601
ENSG00000273012,not protein coding,NA,,lncRNA,10,33341655,33341905
ENSG00000287278,not protein coding,NA,,lncRNA,10,33384891,33390935
ENSG00000226412,not protein coding,NA,LINC02628,lncRNA,10,33578931,33600040
ENSG00000203565,not protein coding,NA,,lncRNA,10,33684755,33709868
ENSG00000261683,not protein coding,100505583,LINC00838,lncRNA,10,33759713,33772702
ENSG00000226407,not protein coding,NA,RPL23P11,processed_pseudogene,10,33864313,33864723
ENSG00000223470,not protein coding,NA,LINC02629,lncRNA,10,33909238,33917804
ENSG00000148498,rare,56288,PARD3,protein_coding,10,34109560,34815325
ENSG00000199200,not protein coding,NA,,misc_RNA,10,34201979,34202074
ENSG00000234167,not protein coding,NA,ELOBP4,processed_pseudogene,10,34488583,34488878
ENSG00000229235,not protein coding,NA,RPL37P18,processed_pseudogene,10,34663859,34664101
ENSG00000215184,not protein coding,NA,RPS12P16,processed_pseudogene,10,34675635,34676041
ENSG00000226386,not protein coding,NA,PARD3-DT,lncRNA,10,34815767,34816386
ENSG00000232525,not protein coding,NA,SS18L2P1,processed_pseudogene,10,34875210,34875422
ENSG00000223047,not protein coding,NA,RNU6-847P,snRNA,10,34926775,34926882
ENSG00000222909,not protein coding,NA,RNU6-193P,snRNA,10,34942969,34943075
ENSG00000213724,not protein coding,NA,PRDX2P2,processed_pseudogene,10,34965069,34966259
ENSG00000283000,not protein coding,NA,LINC02635,lncRNA,10,34969881,34975578
ENSG00000266228,not protein coding,100500890,MIR3611,miRNA,10,35079598,35079680
ENSG00000230534,not protein coding,NA,,lncRNA,10,35098006,35127020
ENSG00000253054,not protein coding,124901190,RNU7-77P,snRNA,10,35135443,35135502
ENSG00000233343,not protein coding,NA,ATP6V1G1P4,processed_pseudogene,10,35158306,35158640
ENSG00000269952,not protein coding,NA,,lncRNA,10,35210416,35210750
ENSG00000233200,not protein coding,NA,LINC02634,lncRNA,10,35219894,35230598
ENSG00000253070,not protein coding,NA,RNU6-794P,snRNA,10,35231331,35231394
ENSG00000200097,not protein coding,NA,RNU6-1167P,snRNA,10,35250959,35251052
ENSG00000271335,not protein coding,NA,CCNY-AS1,lncRNA,10,35314552,35336401
ENSG00000287945,not protein coding,NA,,lncRNA,10,35443411,35444569
ENSG00000273312,not protein coding,NA,,lncRNA,10,35604485,35608153
ENSG00000177291,rare,219770,GJD4,protein_coding,10,35605341,35608935
ENSG00000287528,not protein coding,NA,,lncRNA,10,35641097,35647826
ENSG00000284265,not protein coding,100616500,MIR4683,miRNA,10,35641172,35641252
ENSG00000226646,not protein coding,NA,RPL7P37,processed_pseudogene,10,35697300,35698037
ENSG00000280719,not protein coding,102578074,PCAT5,lncRNA,10,35778302,35800920
ENSG00000227313,not protein coding,NA,LINC02630,lncRNA,10,35896874,35898963
ENSG00000227475,not protein coding,NA,,lncRNA,10,36089086,36089389
ENSG00000236626,not protein coding,NA,MTND5P17,processed_pseudogene,10,36432882,36434484
ENSG00000228694,not protein coding,NA,MTND4P18,processed_pseudogene,10,36434710,36435174
ENSG00000237002,not protein coding,NA,,lncRNA,10,36438616,36442392
ENSG00000274458,not protein coding,124900298,,snoRNA,10,36438661,36438788
ENSG00000229644,not protein coding,NA,NAMPTP1,processed_pseudogene,10,36521721,36524234
ENSG00000207271,not protein coding,NA,,misc_RNA,10,36626015,36626138
ENSG00000238176,not protein coding,NA,,lncRNA,10,36940109,36943932
ENSG00000233533,not protein coding,NA,MKNK2P1,processed_pseudogene,10,36944111,36944738
ENSG00000225355,not protein coding,NA,ARL6IP1P2,processed_pseudogene,10,36995023,36995585
ENSG00000148513,rare,91074,ANKRD30A,protein_coding,10,37125598,37232567
ENSG00000206796,not protein coding,NA,RNU6-811P,snRNA,10,37135237,37135343
ENSG00000234918,not protein coding,NA,,lncRNA,10,37240887,37242049
ENSG00000235687,not protein coding,NA,LINC00993,transcribed_unprocessed_pseudogene,10,37248118,37315801
ENSG00000244402,not protein coding,NA,RN7SL314P,misc_RNA,10,37297398,37297689
ENSG00000252621,not protein coding,NA,,misc_RNA,10,37303000,37303109
ENSG00000237970,not protein coding,NA,TMEM161BP1,processed_pseudogene,10,37337415,37338871
ENSG00000236313,not protein coding,NA,VN1R53P,processed_pseudogene,10,37348616,37349572
ENSG00000224920,not protein coding,NA,TACC1P1,unprocessed_pseudogene,10,37523011,37544701
ENSG00000225276,not protein coding,NA,MTND1P18,processed_pseudogene,10,37600796,37601368
ENSG00000256892,not protein coding,NA,NA,NA,NA,NA,NA
ENSG00000226578,not protein coding,NA,,lncRNA,10,37775371,37784131
ENSG00000260137,not protein coding,NA,,lncRNA,10,37791580,37791937
ENSG00000225192,not protein coding,NA,ZNF33BP1,processed_pseudogene,10,37794276,37796109
ENSG00000228828,not protein coding,NA,TLK2P2,processed_pseudogene,10,37818606,37820982
ENSG00000236514,not protein coding,NA,,lncRNA,10,37857740,37859110
ENSG00000151963,not protein coding,NA,ZNF37CP,unprocessed_pseudogene,10,37883594,37884109
ENSG00000235197,not protein coding,NA,ZNF33CP,processed_pseudogene,10,37894637,37896666
ENSG00000226447,not protein coding,NA,ZNF25-DT,lncRNA,10,37976825,37992467
ENSG00000206840,not protein coding,NA,,misc_RNA,10,37994863,37994975
ENSG00000252132,not protein coding,NA,RNU6-795P,snRNA,10,38043873,38043975
ENSG00000275675,not protein coding,NA,,unprocessed_pseudogene,10,38068449,38068694
ENSG00000226086,not protein coding,NA,EIF3LP3,processed_pseudogene,10,38080056,38080877
ENSG00000235964,not protein coding,NA,FXYD6P2,processed_pseudogene,10,38091764,38092051
ENSG00000272983,not protein coding,NA,,lncRNA,10,38137337,38144399
ENSG00000225965,not protein coding,NA,,processed_pseudogene,10,38161570,38161749
ENSG00000224761,not protein coding,NA,CCNYL4,transcribed_unprocessed_pseudogene,10,38175990,38212417
ENSG00000226113,not protein coding,NA,,transcribed_unprocessed_pseudogene,10,38247922,38333155
ENSG00000234941,not protein coding,NA,,processed_pseudogene,10,38250442,38250603
