AM-MDM-Mtb,MDM-IFN,ensembl_gene_id,symbol
MDM,IFNb,ENSG00000102879,CORO1A
MDM,IFNb,ENSG00000102882,MAPK3
MDM,IFNb,ENSG00000102886,GDPD3
MDM,IFNb,ENSG00000102893,PHKB
MDM,IFNb,ENSG00000102900,NUP93
MDM,IFNb,ENSG00000102978,POLR2C
MDM,IFNb,ENSG00000102981,PARD6A
MDM,IFNb,ENSG00000103042,SLC38A7
MDM,IFNb,ENSG00000103043,VAC14
MDM,IFNb,ENSG00000103056,SMPD3
MDM,IFNb,ENSG00000103061,SLC7A6OS
MDM,IFNb,ENSG00000103064,SLC7A6
MDM,IFNb,ENSG00000103067,ESRP2
MDM,IFNb,ENSG00000103111,MON1B
MDM,IFNb,ENSG00000103194,USP10
MDM,IFNb,ENSG00000103245,CIAO3
MDM,IFNb,ENSG00000103248,MTHFSD
MDM,IFNb,ENSG00000103249,CLCN7
MDM,IFNb,ENSG00000103253,HAGHL
MDM,IFNb,ENSG00000103342,GSPT1
MDM,IFNb,ENSG00000103353,UBFD1
MDM,IFNb,ENSG00000103365,GGA2
MDM,IFNb,ENSG00000103479,RBL2
MDM,IFNb,ENSG00000103485,QPRT
MDM,IFNb,ENSG00000103496,STX4
MDM,IFNb,ENSG00000103540,CCP110
MDM,IFNb,ENSG00000103653,CSK
MDM,IFNb,ENSG00000103657,HERC1
MDM,IFNb,ENSG00000103852,TTC23
MDM,IFNb,ENSG00000103995,CEP152
MDM,IFNb,ENSG00000104047,DTWD1
MDM,IFNb,ENSG00000104067,TJP1
MDM,IFNb,ENSG00000104081,BMF
MDM,IFNb,ENSG00000104133,SPG11
MDM,IFNb,ENSG00000104205,SGK3
MDM,IFNb,ENSG00000104267,CA2
MDM,IFNb,ENSG00000104290,FZD3
MDM,IFNb,ENSG00000104325,DECR1
MDM,IFNb,ENSG00000104356,POP1
MDM,IFNb,ENSG00000104361,NIPAL2
MDM,IFNb,ENSG00000104381,GDAP1
MDM,IFNb,ENSG00000104412,EMC2
MDM,IFNb,ENSG00000104419,NDRG1
MDM,IFNb,ENSG00000104447,TRPS1
MDM,IFNb,ENSG00000104472,CHRAC1
MDM,IFNb,ENSG00000104517,UBR5
MDM,IFNb,ENSG00000104613,INTS10
MDM,IFNb,ENSG00000104660,LEPROTL1
MDM,IFNb,ENSG00000104687,GSR
MDM,IFNb,ENSG00000104756,KCTD9
MDM,IFNb,ENSG00000104783,KCNN4
MDM,IFNb,ENSG00000104833,TUBB4A
MDM,IFNb,ENSG00000104863,LIN7B
MDM,IFNb,ENSG00000104883,PEX11G
MDM,IFNb,ENSG00000104884,ERCC2
MDM,IFNb,ENSG00000104936,DMPK
MDM,IFNb,ENSG00000104946,TBC1D17
MDM,IFNb,ENSG00000104951,IL4I1
MDM,IFNb,ENSG00000104972,LILRB1
MDM,IFNb,ENSG00000104974,LILRA1
MDM,IFNb,ENSG00000104998,IL27RA
MDM,IFNb,ENSG00000105053,VRK3
MDM,IFNb,ENSG00000105127,AKAP8
MDM,IFNb,ENSG00000105137,SYDE1
MDM,IFNb,ENSG00000105173,CCNE1
MDM,IFNb,ENSG00000105193,RPS16
MDM,IFNb,ENSG00000105204,DYRK1B
MDM,IFNb,ENSG00000105246,EBI3
MDM,IFNb,ENSG00000105248,YJU2
MDM,IFNb,ENSG00000105287,PRKD2
MDM,IFNb,ENSG00000105323,HNRNPUL1
MDM,IFNb,ENSG00000105376,ICAM5
MDM,IFNb,ENSG00000105397,TYK2
MDM,IFNb,ENSG00000105401,CDC37
MDM,IFNb,ENSG00000105447,GRWD1
MDM,IFNb,ENSG00000105483,CARD8
MDM,IFNb,ENSG00000105499,PLA2G4C
MDM,IFNb,ENSG00000105509,HAS1
MDM,IFNb,ENSG00000105514,RAB3D
MDM,IFNb,ENSG00000105519,CAPS
MDM,IFNb,ENSG00000105552,BCAT2
MDM,IFNb,ENSG00000105617,LENG1
MDM,IFNb,ENSG00000105639,JAK3
MDM,IFNb,ENSG00000105640,RPL18A
MDM,IFNb,ENSG00000105643,ARRDC2
MDM,IFNb,ENSG00000105649,RAB3A
MDM,IFNb,ENSG00000105695,MAG
MDM,IFNb,ENSG00000105697,HAMP
MDM,IFNb,ENSG00000105698,USF2
MDM,IFNb,ENSG00000105717,PBX4
MDM,IFNb,ENSG00000105722,ERF
MDM,IFNb,ENSG00000105723,GSK3A
MDM,IFNb,ENSG00000105738,SIPA1L3
MDM,IFNb,ENSG00000105821,DNAJC2
MDM,IFNb,ENSG00000105849,POLR1F
MDM,IFNb,ENSG00000105851,PIK3CG
MDM,IFNb,ENSG00000105855,ITGB8
MDM,IFNb,ENSG00000105875,WDR91
MDM,IFNb,ENSG00000105877,DNAH11
MDM,IFNb,ENSG00000105887,MTPN
MDM,IFNb,ENSG00000105963,ADAP1
MDM,IFNb,ENSG00000105971,CAV2
MDM,IFNb,ENSG00000105976,MET
MDM,IFNb,ENSG00000106028,SSBP1
MDM,IFNb,ENSG00000106105,GARS1
MDM,IFNb,ENSG00000106123,EPHB6
MDM,IFNb,ENSG00000106153,CHCHD2
MDM,IFNb,ENSG00000106244,PDAP1
MDM,IFNb,ENSG00000106261,ZKSCAN1
MDM,IFNb,ENSG00000106344,RBM28
MDM,IFNb,ENSG00000106392,C1GALT1
MDM,IFNb,ENSG00000106404,CLDN15
MDM,IFNb,ENSG00000106415,GLCCI1
MDM,IFNb,ENSG00000106483,SFRP4
MDM,IFNb,ENSG00000106524,ANKMY2
MDM,IFNb,ENSG00000106560,GIMAP2
MDM,IFNb,ENSG00000106591,MRPL32
MDM,IFNb,ENSG00000106605,BLVRA
MDM,IFNb,ENSG00000106635,BCL7B
MDM,IFNb,ENSG00000106665,CLIP2
MDM,IFNb,ENSG00000106733,NMRK1
MDM,IFNb,ENSG00000106771,TMEM245
MDM,IFNb,ENSG00000106772,PRUNE2
MDM,IFNb,ENSG00000106785,TRIM14
MDM,IFNb,ENSG00000106804,C5
MDM,IFNb,ENSG00000106853,PTGR1
MDM,IFNb,ENSG00000107099,DOCK8
MDM,IFNb,ENSG00000107130,NCS1
MDM,IFNb,ENSG00000107140,TESK1
MDM,IFNb,ENSG00000107164,FUBP3
MDM,IFNb,ENSG00000107223,EDF1
MDM,IFNb,ENSG00000107263,RAPGEF1
MDM,IFNb,ENSG00000107282,APBA1
MDM,IFNb,ENSG00000107290,SETX
MDM,IFNb,ENSG00000107331,ABCA2
MDM,IFNb,ENSG00000107371,EXOSC3
MDM,IFNb,ENSG00000107372,ZFAND5
MDM,IFNb,ENSG00000107404,DVL1
MDM,IFNb,ENSG00000107625,DDX50
MDM,IFNb,ENSG00000107643,MAPK8
MDM,IFNb,ENSG00000107864,CPEB3
MDM,IFNb,ENSG00000107890,ANKRD26
MDM,IFNb,ENSG00000107897,ACBD5
MDM,IFNb,ENSG00000107954,NEURL1
MDM,IFNb,ENSG00000108010,GLRX3
MDM,IFNb,ENSG00000108055,SMC3
MDM,IFNb,ENSG00000108091,CCDC6
MDM,IFNb,ENSG00000108100,CCNY
MDM,IFNb,ENSG00000108107,RPL28
MDM,IFNb,ENSG00000108179,PPIF
MDM,IFNb,ENSG00000108344,PSMD3
MDM,IFNb,ENSG00000108349,CASC3
MDM,IFNb,ENSG00000108389,MTMR4
MDM,IFNb,ENSG00000108465,CDK5RAP3
MDM,IFNb,ENSG00000108468,CBX1
MDM,IFNb,ENSG00000108561,C1QBP
MDM,IFNb,ENSG00000108587,GOSR1
MDM,IFNb,ENSG00000108688,CCL7
MDM,IFNb,ENSG00000108798,ABI3
MDM,IFNb,ENSG00000108799,EZH1
MDM,IFNb,ENSG00000108828,VAT1
MDM,IFNb,ENSG00000108829,LRRC59
MDM,IFNb,ENSG00000108854,SMURF2
MDM,IFNb,ENSG00000108861,DUSP3
MDM,IFNb,ENSG00000108932,SLC16A6
MDM,IFNb,ENSG00000108960,MMD
MDM,IFNb,ENSG00000108984,MAP2K6
MDM,IFNb,ENSG00000109062,SLC9A3R1
MDM,IFNb,ENSG00000109065,NAT9
MDM,IFNb,ENSG00000109133,TMEM33
MDM,IFNb,ENSG00000109189,USP46
MDM,IFNb,ENSG00000109381,ELF2
MDM,IFNb,ENSG00000109445,ZNF330
MDM,IFNb,ENSG00000109458,GAB1
MDM,IFNb,ENSG00000109466,KLHL2
MDM,IFNb,ENSG00000109501,WFS1
MDM,IFNb,ENSG00000109572,CLCN3
MDM,IFNb,ENSG00000109618,SEPSECS
MDM,IFNb,ENSG00000109654,TRIM2
MDM,IFNb,ENSG00000109667,SLC2A9
MDM,IFNb,ENSG00000109787,KLF3
MDM,IFNb,ENSG00000109819,PPARGC1A
MDM,IFNb,ENSG00000109917,ZPR1
MDM,IFNb,ENSG00000109943,CRTAM
MDM,IFNb,ENSG00000110002,VWA5A
MDM,IFNb,ENSG00000110042,DTX4
MDM,IFNb,ENSG00000110077,MS4A6A
MDM,IFNb,ENSG00000110079,MS4A4A
MDM,IFNb,ENSG00000110090,CPT1A
MDM,IFNb,ENSG00000110092,CCND1
MDM,IFNb,ENSG00000110195,FOLR1
MDM,IFNb,ENSG00000110367,DDX6
MDM,IFNb,ENSG00000110717,NDUFS8
MDM,IFNb,ENSG00000110721,CHKA
MDM,IFNb,ENSG00000110756,HPS5
MDM,IFNb,ENSG00000110799,VWF
MDM,IFNb,ENSG00000110852,CLEC2B
MDM,IFNb,ENSG00000110876,SELPLG
MDM,IFNb,ENSG00000110888,CAPRIN2
MDM,IFNb,ENSG00000110906,KCTD10
MDM,IFNb,ENSG00000110921,MVK
MDM,IFNb,ENSG00000110931,CAMKK2
MDM,IFNb,ENSG00000110955,ATP5F1B
MDM,IFNb,ENSG00000111144,LTA4H
MDM,IFNb,ENSG00000111181,SLC6A12
MDM,IFNb,ENSG00000111231,GPN3
MDM,IFNb,ENSG00000111247,RAD51AP1
MDM,IFNb,ENSG00000111249,CUX2
MDM,IFNb,ENSG00000111252,SH2B3
MDM,IFNb,ENSG00000111300,NAA25
MDM,IFNb,ENSG00000111319,SCNN1A
MDM,IFNb,ENSG00000111405,ENDOU
MDM,IFNb,ENSG00000111642,CHD4
MDM,IFNb,ENSG00000111647,BLTP3B
MDM,IFNb,ENSG00000111653,ING4
MDM,IFNb,ENSG00000111666,CHPT1
MDM,IFNb,ENSG00000111674,ENO2
MDM,IFNb,ENSG00000111676,ATN1
MDM,IFNb,ENSG00000111731,C2CD5
MDM,IFNb,ENSG00000111801,BTN3A3
MDM,IFNb,ENSG00000111832,RWDD1
MDM,IFNb,ENSG00000111845,PAK1IP1
MDM,IFNb,ENSG00000111850,SMIM8
MDM,IFNb,ENSG00000111860,CEP85L
MDM,IFNb,ENSG00000111912,NCOA7
MDM,IFNb,ENSG00000112033,PPARD
MDM,IFNb,ENSG00000112078,KCTD20
MDM,IFNb,ENSG00000112137,PHACTR1
MDM,IFNb,ENSG00000112139,MDGA1
MDM,IFNb,ENSG00000112144,CILK1
MDM,IFNb,ENSG00000112200,ZNF451
MDM,IFNb,ENSG00000112234,FBXL4
MDM,IFNb,ENSG00000112297,CRYBG1
MDM,IFNb,ENSG00000112299,VNN1
MDM,IFNb,ENSG00000112305,SMAP1
MDM,IFNb,ENSG00000112312,GMNN
MDM,IFNb,ENSG00000112339,HBS1L
MDM,IFNb,ENSG00000112394,SLC16A10
MDM,IFNb,ENSG00000112406,HECA
MDM,IFNb,ENSG00000112561,TFEB
MDM,IFNb,ENSG00000112658,SRF
MDM,IFNb,ENSG00000112659,CUL9
MDM,IFNb,ENSG00000112695,COX7A2
MDM,IFNb,ENSG00000112759,SLC29A1
MDM,IFNb,ENSG00000112773,TENT5A
MDM,IFNb,ENSG00000112782,CLIC5
MDM,IFNb,ENSG00000112787,FBRSL1
MDM,IFNb,ENSG00000112893,MAN2A1
MDM,IFNb,ENSG00000112983,BRD8
MDM,IFNb,ENSG00000112992,NNT
MDM,IFNb,ENSG00000113013,HSPA9
MDM,IFNb,ENSG00000113273,ARSB
MDM,IFNb,ENSG00000113318,MSH3
MDM,IFNb,ENSG00000113328,CCNG1
MDM,IFNb,ENSG00000113369,ARRDC3
MDM,IFNb,ENSG00000113389,NPR3
MDM,IFNb,ENSG00000113391,FAM172A
MDM,IFNb,ENSG00000113441,LNPEP
MDM,IFNb,ENSG00000113532,ST8SIA4
MDM,IFNb,ENSG00000113552,GNPDA1
MDM,IFNb,ENSG00000113593,PPWD1
MDM,IFNb,ENSG00000113595,TRIM23
MDM,IFNb,ENSG00000113643,RARS1
MDM,IFNb,ENSG00000113649,TCERG1
MDM,IFNb,ENSG00000113716,HMGXB3
MDM,IFNb,ENSG00000113719,ERGIC1
MDM,IFNb,ENSG00000113742,CPEB4
MDM,IFNb,ENSG00000113916,BCL6
MDM,IFNb,ENSG00000114126,TFDP2
MDM,IFNb,ENSG00000114302,PRKAR2A
MDM,IFNb,ENSG00000114374,USP9Y
MDM,IFNb,ENSG00000114378,HYAL1
MDM,IFNb,ENSG00000114391,RPL24
MDM,IFNb,ENSG00000114439,BBX
MDM,IFNb,ENSG00000114446,IFT57
MDM,IFNb,ENSG00000114450,GNB4
MDM,IFNb,ENSG00000114503,NCBP2
MDM,IFNb,ENSG00000114541,FRMD4B
MDM,IFNb,ENSG00000114554,PLXNA1
MDM,IFNb,ENSG00000114573,ATP6V1A
MDM,IFNb,ENSG00000114626,ABTB1
MDM,IFNb,ENSG00000114670,NEK11
MDM,IFNb,ENSG00000114739,ACVR2B
MDM,IFNb,ENSG00000114745,GORASP1
MDM,IFNb,ENSG00000114767,RRP9
MDM,IFNb,ENSG00000114779,ABHD14B
MDM,IFNb,ENSG00000114857,NKTR
MDM,IFNb,ENSG00000114867,EIF4G1
MDM,IFNb,ENSG00000114904,NEK4
MDM,IFNb,ENSG00000114988,LMAN2L
MDM,IFNb,ENSG00000115053,NCL
MDM,IFNb,ENSG00000115107,STEAP3
MDM,IFNb,ENSG00000115112,TFCP2L1
MDM,IFNb,ENSG00000115204,MPV17
MDM,IFNb,ENSG00000115239,ASB3
MDM,IFNb,ENSG00000115268,RPS15
MDM,IFNb,ENSG00000115282,TTC31
MDM,IFNb,ENSG00000115289,PCGF1
MDM,IFNb,ENSG00000115310,RTN4
MDM,IFNb,ENSG00000115317,HTRA2
MDM,IFNb,ENSG00000115484,CCT4
MDM,IFNb,ENSG00000115486,GGCX
MDM,IFNb,ENSG00000115504,EHBP1
MDM,IFNb,ENSG00000115525,ST3GAL5
MDM,IFNb,ENSG00000115548,KDM3A
MDM,IFNb,ENSG00000115604,IL18R1
MDM,IFNb,ENSG00000115648,MLPH
MDM,IFNb,ENSG00000115758,ODC1
MDM,IFNb,ENSG00000115762,PLEKHB2
MDM,IFNb,ENSG00000115816,CEBPZ
MDM,IFNb,ENSG00000115875,SRSF7
MDM,IFNb,ENSG00000115904,SOS1
MDM,IFNb,ENSG00000115935,WIPF1
MDM,IFNb,ENSG00000115947,ORC4
MDM,IFNb,ENSG00000115977,AAK1
MDM,IFNb,ENSG00000115993,TRAK2
MDM,IFNb,ENSG00000116001,TIA1
MDM,IFNb,ENSG00000116005,PCYOX1
MDM,IFNb,ENSG00000116016,EPAS1
MDM,IFNb,ENSG00000116120,FARSB
MDM,IFNb,ENSG00000116191,RALGPS2
MDM,IFNb,ENSG00000116205,TCEANC2
MDM,IFNb,ENSG00000116251,RPL22
MDM,IFNb,ENSG00000116406,EDEM3
MDM,IFNb,ENSG00000116667,C1orf21
MDM,IFNb,ENSG00000116670,MAD2L2
MDM,IFNb,ENSG00000116679,IVNS1ABP
MDM,IFNb,ENSG00000116698,SMG7
MDM,IFNb,ENSG00000116752,BCAS2
MDM,IFNb,ENSG00000116852,KIF21B
MDM,IFNb,ENSG00000116871,MAP7D1
MDM,IFNb,ENSG00000116903,EXOC8
MDM,IFNb,ENSG00000116985,BMP8B
MDM,IFNb,ENSG00000116990,MYCL
MDM,IFNb,ENSG00000117016,RIMS3
MDM,IFNb,ENSG00000117054,ACADM
MDM,IFNb,ENSG00000117153,KLHL12
MDM,IFNb,ENSG00000117245,KIF17
MDM,IFNb,ENSG00000117395,EBNA1BP2
MDM,IFNb,ENSG00000117425,PTCH2
MDM,IFNb,ENSG00000117461,PIK3R3
MDM,IFNb,ENSG00000117479,SLC19A2
MDM,IFNb,ENSG00000117505,DR1
MDM,IFNb,ENSG00000117528,ABCD3
MDM,IFNb,ENSG00000117594,HSD11B1
MDM,IFNb,ENSG00000117632,STMN1
MDM,IFNb,ENSG00000117724,CENPF
MDM,IFNb,ENSG00000117859,OSBPL9
MDM,IFNb,ENSG00000118260,CREB1
MDM,IFNb,ENSG00000118454,ANKRD13C
MDM,IFNb,ENSG00000118482,PHF3
MDM,IFNb,ENSG00000118507,AKAP7
MDM,IFNb,ENSG00000118508,RAB32
MDM,IFNb,ENSG00000118518,RNF146
MDM,IFNb,ENSG00000118557,PMFBP1
MDM,IFNb,ENSG00000118600,RXYLT1
MDM,IFNb,ENSG00000118620,ZNF430
MDM,IFNb,ENSG00000118655,DCLRE1B
MDM,IFNb,ENSG00000118900,UBN1
MDM,IFNb,ENSG00000118960,HS1BP3
MDM,IFNb,ENSG00000118965,WDR35
MDM,IFNb,ENSG00000119042,SATB2
MDM,IFNb,ENSG00000119138,KLF9
MDM,IFNb,ENSG00000119231,SENP5
MDM,IFNb,ENSG00000119318,RAD23B
MDM,IFNb,ENSG00000119335,SET
MDM,IFNb,ENSG00000119383,PTPA
MDM,IFNb,ENSG00000119397,CNTRL
MDM,IFNb,ENSG00000119402,FBXW2
MDM,IFNb,ENSG00000119471,HSDL2
MDM,IFNb,ENSG00000119508,NR4A3
MDM,IFNb,ENSG00000119509,INVS
MDM,IFNb,ENSG00000119514,GALNT12
MDM,IFNb,ENSG00000119638,NEK9
MDM,IFNb,ENSG00000119640,ACYP1
MDM,IFNb,ENSG00000119673,ACOT2
MDM,IFNb,ENSG00000119685,TTLL5
MDM,IFNb,ENSG00000119686,FLVCR2
MDM,IFNb,ENSG00000119703,ZC2HC1C
MDM,IFNb,ENSG00000119865,CNRIP1
MDM,IFNb,ENSG00000119866,BCL11A
MDM,IFNb,ENSG00000119899,SLC17A5
MDM,IFNb,ENSG00000119950,MXI1
MDM,IFNb,ENSG00000119979,DENND10
MDM,IFNb,ENSG00000120053,GOT1
MDM,IFNb,ENSG00000120137,PANK3
MDM,IFNb,ENSG00000120254,MTHFD1L
MDM,IFNb,ENSG00000120265,PCMT1
MDM,IFNb,ENSG00000120280,TASL
MDM,IFNb,ENSG00000120306,CYSTM1
MDM,IFNb,ENSG00000120314,WDR55
MDM,IFNb,ENSG00000120337,TNFSF18
MDM,IFNb,ENSG00000120457,KCNJ5
MDM,IFNb,ENSG00000120533,ENY2
MDM,IFNb,ENSG00000120594,PLXDC2
MDM,IFNb,ENSG00000120696,KBTBD7
MDM,IFNb,ENSG00000120756,PLS1
MDM,IFNb,ENSG00000120805,ARL1
MDM,IFNb,ENSG00000120875,DUSP4
MDM,IFNb,ENSG00000120899,PTK2B
MDM,IFNb,ENSG00000120942,UBIAD1
MDM,IFNb,ENSG00000121067,SPOP
MDM,IFNb,ENSG00000121104,FAM117A
MDM,IFNb,ENSG00000121152,NCAPH
MDM,IFNb,ENSG00000121281,ADCY7
MDM,IFNb,ENSG00000121289,CEP89
MDM,IFNb,ENSG00000121390,PSPC1
MDM,IFNb,ENSG00000121413,ZSCAN18
MDM,IFNb,ENSG00000121454,LHX4
MDM,IFNb,ENSG00000121486,TRMT1L
MDM,IFNb,ENSG00000121578,B4GALT4
MDM,IFNb,ENSG00000121579,NAA50
MDM,IFNb,ENSG00000121644,DESI2
MDM,IFNb,ENSG00000121671,CRY2
MDM,IFNb,ENSG00000121690,DEPDC7
MDM,IFNb,ENSG00000121691,CAT
MDM,IFNb,ENSG00000121741,ZMYM2
MDM,IFNb,ENSG00000121743,GJA3
MDM,IFNb,ENSG00000121766,ZCCHC17
MDM,IFNb,ENSG00000121933,TMIGD3
MDM,IFNb,ENSG00000121964,GTDC1
MDM,IFNb,ENSG00000122026,RPL21
MDM,IFNb,ENSG00000122126,OCRL
MDM,IFNb,ENSG00000122223,CD244
MDM,IFNb,ENSG00000122224,LY9
MDM,IFNb,ENSG00000122254,HS3ST2
MDM,IFNb,ENSG00000122299,ZC3H7A
MDM,IFNb,ENSG00000122335,SERAC1
MDM,IFNb,ENSG00000122507,BBS9
MDM,IFNb,ENSG00000122694,GLIPR2
MDM,IFNb,ENSG00000122729,ACO1
MDM,IFNb,ENSG00000122779,TRIM24
MDM,IFNb,ENSG00000122861,PLAU
MDM,IFNb,ENSG00000122870,BICC1
MDM,IFNb,ENSG00000122965,RBM19
MDM,IFNb,ENSG00000122971,ACADS
MDM,IFNb,ENSG00000123080,CDKN2C
MDM,IFNb,ENSG00000123095,BHLHE41
MDM,IFNb,ENSG00000123124,WWP1
MDM,IFNb,ENSG00000123136,DDX39A
MDM,IFNb,ENSG00000123144,TRIR
MDM,IFNb,ENSG00000123159,GIPC1
MDM,IFNb,ENSG00000123338,NCKAP1L
MDM,IFNb,ENSG00000123360,PDE1B
MDM,IFNb,ENSG00000123384,LRP1
MDM,IFNb,ENSG00000123427,EEF1AKMT3
MDM,IFNb,ENSG00000123472,ATPAF1
MDM,IFNb,ENSG00000123595,RAB9A
MDM,IFNb,ENSG00000123643,SLC36A1
MDM,IFNb,ENSG00000123908,AGO2
MDM,IFNb,ENSG00000123933,MXD4
MDM,IFNb,ENSG00000124067,SLC12A4
MDM,IFNb,ENSG00000124177,CHD6
MDM,IFNb,ENSG00000124181,PLCG1
MDM,IFNb,ENSG00000124193,SRSF6
MDM,IFNb,ENSG00000124209,RAB22A
MDM,IFNb,ENSG00000124225,PMEPA1
MDM,IFNb,ENSG00000124226,RNF114
MDM,IFNb,ENSG00000124275,MTRR
MDM,IFNb,ENSG00000124313,IQSEC2
MDM,IFNb,ENSG00000124357,NAGK
MDM,IFNb,ENSG00000124380,SNRNP27
MDM,IFNb,ENSG00000124496,TRERF1
MDM,IFNb,ENSG00000124571,XPO5
MDM,IFNb,ENSG00000124688,MAD2L1BP
MDM,IFNb,ENSG00000124731,TREM1
MDM,IFNb,ENSG00000124786,SLC35B3
MDM,IFNb,ENSG00000124788,ATXN1
MDM,IFNb,ENSG00000125107,CNOT1
MDM,IFNb,ENSG00000125124,BBS2
MDM,IFNb,ENSG00000125148,MT2A
MDM,IFNb,ENSG00000125149,PHAF1
MDM,IFNb,ENSG00000125246,CLYBL
MDM,IFNb,ENSG00000125249,RAP2A
MDM,IFNb,ENSG00000125304,TM9SF2
MDM,IFNb,ENSG00000125375,DMAC2L
MDM,IFNb,ENSG00000125384,PTGER2
MDM,IFNb,ENSG00000125458,NT5C
MDM,IFNb,ENSG00000125510,OPRL1
MDM,IFNb,ENSG00000125633,CCDC93
MDM,IFNb,ENSG00000125652,ALKBH7
MDM,IFNb,ENSG00000125741,OPA3
MDM,IFNb,ENSG00000125753,VASP
MDM,IFNb,ENSG00000125755,SYMPK
MDM,IFNb,ENSG00000125772,GPCPD1
MDM,IFNb,ENSG00000125834,STK35
MDM,IFNb,ENSG00000125835,SNRPB
MDM,IFNb,ENSG00000125844,RRBP1
MDM,IFNb,ENSG00000125846,ZNF133
MDM,IFNb,ENSG00000125870,SNRPB2
MDM,IFNb,ENSG00000125900,SIRPD
MDM,IFNb,ENSG00000125945,ZNF436
MDM,IFNb,ENSG00000125971,DYNLRB1
MDM,IFNb,ENSG00000125977,EIF2S2
MDM,IFNb,ENSG00000126062,TMEM115
MDM,IFNb,ENSG00000126107,HECTD3
MDM,IFNb,ENSG00000126226,PCID2
MDM,IFNb,ENSG00000126246,IGFLR1
MDM,IFNb,ENSG00000126467,TSKS
MDM,IFNb,ENSG00000126653,NSRP1
MDM,IFNb,ENSG00000126705,AHDC1
MDM,IFNb,ENSG00000126749,EMG1
MDM,IFNb,ENSG00000126767,ELK1
MDM,IFNb,ENSG00000126775,ATG14
MDM,IFNb,ENSG00000126787,DLGAP5
MDM,IFNb,ENSG00000126858,RHOT1
MDM,IFNb,ENSG00000126860,EVI2A
MDM,IFNb,ENSG00000126861,OMG
MDM,IFNb,ENSG00000126883,NUP214
MDM,IFNb,ENSG00000126947,ARMCX1
MDM,IFNb,ENSG00000126970,ZC4H2
MDM,IFNb,ENSG00000127080,IPPK
MDM,IFNb,ENSG00000127084,FGD3
MDM,IFNb,ENSG00000127220,ABHD8
MDM,IFNb,ENSG00000127412,TRPV5
MDM,IFNb,ENSG00000127418,FGFRL1
MDM,IFNb,ENSG00000127419,TMEM175
MDM,IFNb,ENSG00000127452,FBXL12
MDM,IFNb,ENSG00000127463,EMC1
MDM,IFNb,ENSG00000127483,HP1BP3
MDM,IFNb,ENSG00000127507,ADGRE2
MDM,IFNb,ENSG00000127511,SIN3B
MDM,IFNb,ENSG00000127526,SLC35E1
MDM,IFNb,ENSG00000127586,CHTF18
MDM,IFNb,ENSG00000127616,SMARCA4
MDM,IFNb,ENSG00000127804,METTL16
MDM,IFNb,ENSG00000127838,PNKD
MDM,IFNb,ENSG00000127870,RNF6
MDM,IFNb,ENSG00000127951,FGL2
MDM,IFNb,ENSG00000127954,STEAP4
MDM,IFNb,ENSG00000127980,PEX1
MDM,IFNb,ENSG00000128050,PAICS
MDM,IFNb,ENSG00000128191,DGCR8
MDM,IFNb,ENSG00000128272,ATF4
MDM,IFNb,ENSG00000128294,TPST2
MDM,IFNb,ENSG00000128383,APOBEC3A
MDM,IFNb,ENSG00000128487,SPECC1
MDM,IFNb,ENSG00000128596,CCDC136
MDM,IFNb,ENSG00000128604,IRF5
MDM,IFNb,ENSG00000128708,HAT1
MDM,IFNb,ENSG00000128739,SNRPN
MDM,IFNb,ENSG00000128805,ARHGAP22
MDM,IFNb,ENSG00000128815,WDFY4
MDM,IFNb,ENSG00000128829,EIF2AK4
MDM,IFNb,ENSG00000129003,VPS13C
MDM,IFNb,ENSG00000129128,SPCS3
MDM,IFNb,ENSG00000129158,SERGEF
MDM,IFNb,ENSG00000129187,DCTD
MDM,IFNb,ENSG00000129292,PHF20L1
MDM,IFNb,ENSG00000129295,DNAAF11
MDM,IFNb,ENSG00000129351,ILF3
MDM,IFNb,ENSG00000129353,SLC44A2
MDM,IFNb,ENSG00000129355,CDKN2D
MDM,IFNb,ENSG00000129422,MTUS1
MDM,IFNb,ENSG00000129465,RIPK3
MDM,IFNb,ENSG00000129484,PARP2
MDM,IFNb,ENSG00000129493,HEATR5A
MDM,IFNb,ENSG00000129515,SNX6
MDM,IFNb,ENSG00000129566,TEP1
MDM,IFNb,ENSG00000129657,SEC14L1
MDM,IFNb,ENSG00000129675,ARHGEF6
MDM,IFNb,ENSG00000129968,ABHD17A
MDM,IFNb,ENSG00000130021,PUDP
MDM,IFNb,ENSG00000130023,ERMARD
MDM,IFNb,ENSG00000130204,TOMM40
MDM,IFNb,ENSG00000130270,ATP8B3
MDM,IFNb,ENSG00000130304,SLC27A1
MDM,IFNb,ENSG00000130311,DDA1
MDM,IFNb,ENSG00000130402,ACTN4
MDM,IFNb,ENSG00000130511,SSBP4
MDM,IFNb,ENSG00000130518,IQCN
MDM,IFNb,ENSG00000130522,JUND
MDM,IFNb,ENSG00000130559,CAMSAP1
MDM,IFNb,ENSG00000130590,SAMD10
MDM,IFNb,ENSG00000130653,PNPLA7
MDM,IFNb,ENSG00000130702,LAMA5
MDM,IFNb,ENSG00000130703,OSBPL2
MDM,IFNb,ENSG00000130725,UBE2M
MDM,IFNb,ENSG00000130741,EIF2S3
MDM,IFNb,ENSG00000130766,SESN2
MDM,IFNb,ENSG00000130775,THEMIS2
MDM,IFNb,ENSG00000130826,DKC1
MDM,IFNb,ENSG00000130844,ZNF331
MDM,IFNb,ENSG00000130881,LRP3
